frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
580,19.404,AGREE,1,0.9362,949.97,682.45,95681.6,807.29,514.81,1092.65,850.1,1,993.0,666.5,784.0,464.0,1202.0,869.0,0.5652,23.12,79.33,169.58
581,19.438,AGREE,1,0.9364,952.7,683.94,92792.2,813.63,517.13,1091.77,850.75,1,997.0,667.5,788.0,465.0,1206.0,870.0,0.5481,21.59,82.49,169.74
582,19.471,AGREE,1,0.9345,957.64,684.68,92705.7,818.36,518.27,1096.91,851.09,1,1001.0,667.5,792.0,465.0,1210.0,870.0,0.5476,17.05,75.29,169.83
583,19.505,AGREE,1,0.9351,958.61,684.92,92355.2,819.7,518.71,1097.52,851.13,1,1004.0,667.5,795.0,465.0,1213.0,870.0,0.5455,21.33,79.09,169.89
584,19.538,AGREE,1,0.9383,959.2,684.99,92363.1,820.17,518.89,1098.22,851.08,1,1004.0,667.5,795.0,465.0,1213.0,870.0,0.5456,17.27,80.97,169.93
585,19.572,AGREE,1,0.9353,960.04,684.84,92649.9,820.27,519.12,1099.81,850.56,1,1004.0,667.5,795.0,465.0,1213.0,870.0,0.5473,22.09,83.98,169.91
586,19.605,AGREE,1,0.9319,959.04,685.04,91804.4,820.54,519.32,1097.53,850.76,1,1004.0,667.5,795.0,465.0,1213.0,870.0,0.5423,16.49,82.45,169.87
587,19.638,AGREE,1,0.9327,959.13,684.99,91598.2,820.82,519.43,1097.45,850.55,1,1005.0,667.5,796.0,465.0,1214.0,870.0,0.5411,17.01,76.82,169.82
588,19.672,AGREE,1,0.9315,958.98,685.13,91240.0,821.17,519.61,1096.8,850.64,1,1005.0,667.5,796.0,465.0,1214.0,870.0,0.539,20.31,78.91,169.74
589,19.705,AGREE,1,0.9296,959.77,685.26,91265.1,821.76,519.94,1097.78,850.58,1,1006.0,666.5,797.0,464.0,1215.0,869.0,0.5391,17.5,80.73,169.64
590,19.739,AGREE,1,0.9292,960.45,685.2,89878.9,824.25,520.23,1096.65,850.18,1,1008.0,667.5,803.0,469.0,1213.0,866.0,0.5522,23.01,80.09,169.58
591,19.772,AGREE,1,0.9264,959.99,685.23,89502.7,824.34,520.29,1095.65,850.18,1,1008.0,668.5,803.0,470.0,1213.0,867.0,0.5499,23.5,77.78,169.5
592,19.806,AGREE,1,0.9249,960.95,685.36,89622.1,825.11,520.42,1096.79,850.3,1,1008.0,668.5,803.0,470.0,1213.0,867.0,0.5506,23.95,79.59,169.42
593,19.839,AGREE,1,0.9248,961.18,685.23,89200.0,825.96,520.32,1096.41,850.13,1,1009.0,669.5,804.0,471.0,1214.0,868.0,0.548,23.9,83.27,169.31
594,19.873,AGREE,1,0.9244,960.84,684.93,88715.9,826.33,520.04,1095.34,849.83,1,1009.0,669.5,800.0,467.0,1218.0,872.0,0.524,23.37,76.32,169.23
595,19.906,AGREE,1,0.9196,962.51,684.82,89074.2,827.21,520.24,1097.82,849.4,1,1011.0,668.5,802.0,466.0,1220.0,871.0,0.5262,24.74,76.5,169.16
596,19.94,AGREE,1,0.9243,979.78,684.35,100011.3,827.55,520.1,1132.0,848.6,1,1013.0,668.5,808.0,470.0,1218.0,867.0,0.6144,25.72,75.92,169.19
597,19.973,AGREE,1,0.9348,983.31,683.96,101579.9,828.72,519.69,1137.9,848.24,1,1014.0,669.5,809.0,471.0,1219.0,868.0,0.6241,23.05,67.55,169.23
598,20.006,AGREE,1,0.937,983.82,683.04,101026.3,829.44,519.44,1138.2,846.64,1,1015.0,670.5,810.0,472.0,1220.0,869.0,0.6207,23.24,71.4,169.34
599,20.04,AGREE,1,0.9276,982.68,682.96,100145.9,829.5,519.51,1135.86,846.4,1,1014.0,670.5,809.0,472.0,1219.0,869.0,0.6153,21.51,67.95,169.51
600,20.073,AGREE,1,0.9342,981.25,682.32,99839.4,828.92,518.47,1133.58,846.17,1,1012.0,670.5,807.0,472.0,1217.0,869.0,0.6134,20.5,71.3,169.65
601,20.107,AGREE,1,0.9325,980.72,682.38,99522.8,828.86,518.54,1132.58,846.22,1,1012.0,670.5,807.0,472.0,1217.0,869.0,0.6114,21.44,72.53,169.74
602,20.14,AGREE,1,0.9357,980.41,682.23,99520.4,828.65,518.28,1132.16,846.18,1,1011.0,670.5,806.0,472.0,1216.0,869.0,0.6114,23.02,67.7,169.61
603,20.174,AGREE,1,0.9336,978.05,682.47,99237.2,826.99,518.24,1129.12,846.7,1,1011.0,670.5,806.0,472.0,1216.0,869.0,0.6097,17.69,66.42,169.48
604,20.207,AGREE,1,0.9372,979.53,682.13,99114.2,828.44,518.13,1130.62,846.14,1,1011.0,669.5,802.0,467.0,1220.0,872.0,0.5855,21.69,68.68,169.31
605,20.241,AGREE,1,0.938,980.9,682.11,99583.2,829.13,518.08,1132.68,846.14,1,1012.0,668.5,803.0,466.0,1221.0,871.0,0.5882,16.59,68.61,169.24
606,20.274,AGREE,1,0.9394,981.76,682.5,99902.0,829.51,518.46,1134.02,846.53,1,1012.0,669.5,803.0,467.0,1221.0,872.0,0.5901,21.54,65.35,169.55
607,20.308,AGREE,1,0.9379,982.23,683.04,99829.1,830.04,519.04,1134.41,847.03,1,1013.0,669.5,804.0,467.0,1222.0,872.0,0.5897,21.7,67.05,170.19
608,20.341,AGREE,1,0.9411,984.05,683.48,99686.6,832.1,519.46,1136.0,847.49,1,1015.0,670.5,806.0,468.0,1224.0,873.0,0.5889,24.01,73.4,171.0
609,20.374,AGREE,1,0.9401,986.59,683.66,100124.0,834.23,519.37,1138.94,847.96,1,1016.0,670.5,807.0,468.0,1225.0,873.0,0.5914,21.58,76.16,172.0
610,20.408,AGREE,1,0.9384,987.74,683.33,99713.6,836.21,518.82,1139.28,847.84,1,1018.0,669.5,809.0,467.0,1227.0,872.0,0.589,20.96,77.26,173.06
611,20.441,AGREE,1,0.9379,989.0,683.21,99497.9,837.81,518.69,1140.18,847.74,1,1018.0,670.5,809.0,468.0,1227.0,873.0,0.5877,16.47,72.96,174.21
612,20.475,AGREE,1,0.9326,990.12,683.23,98705.0,839.64,519.24,1140.6,847.21,1,1020.0,669.5,811.0,467.0,1229.0,872.0,0.5831,16.39,66.03,175.04
613,20.508,AGREE,1,0.9324,991.41,684.55,98459.9,840.95,520.96,1141.87,848.15,1,1023.0,670.5,814.0,468.0,1232.0,873.0,0.5816,20.38,67.51,175.4
614,20.542,AGREE,1,0.9363,992.29,685.09,98919.0,841.65,520.92,1142.93,849.25,1,1024.0,671.5,815.0,469.0,1233.0,874.0,0.5843,19.54,68.07,175.41
615,20.575,AGREE,1,0.9326,993.12,685.51,99063.7,842.5,521.09,1143.74,849.94,1,1025.0,672.5,816.0,470.0,1234.0,875.0,0.5852,21.46,74.92,175.29
616,20.609,AGREE,1,0.9363,993.96,686.41,98679.1,843.66,522.28,1144.27,850.54,1,1025.0,673.5,816.0,471.0,1234.0,876.0,0.5829,21.48,77.91,175.2
617,20.642,AGREE,1,0.9346,994.08,687.16,98599.4,843.97,522.95,1144.2,851.37,1,1025.0,674.5,816.0,472.0,1234.0,877.0,0.5824,18.59,81.76,175.08
618,20.676,AGREE,1,0.9376,994.24,687.82,98688.3,844.02,523.59,1144.47,852.05,1,1025.0,675.5,816.0,473.0,1234.0,878.0,0.583,21.55,82.81,174.88
619,20.709,AGREE,1,0.9379,994.55,688.18,98634.3,844.23,524.14,1144.88,852.21,1,1025.0,675.5,816.0,473.0,1234.0,878.0,0.5826,21.49,81.45,174.74
620,20.742,AGREE,1,0.9367,993.43,688.58,98535.1,843.12,524.69,1143.74,852.47,1,1025.0,676.5,816.0,474.0,1234.0,879.0,0.582,21.59,78.35,174.66
621,20.776,AGREE,1,0.9368,994.09,687.99,98249.5,844.01,524.33,1144.17,851.65,1,1025.0,676.5,816.0,474.0,1234.0,879.0,0.5804,17.36,79.65,174.56
622,20.809,AGREE,1,0.9369,993.91,688.36,98037.5,844.06,524.8,1143.76,851.92,1,1024.0,677.5,819.0,479.0,1229.0,876.0,0.6023,18.58,77.49,174.5
623,20.843,AGREE,1,0.934,993.61,688.42,97950.3,843.73,525.04,1143.5,851.8,1,1023.0,678.5,818.0,480.0,1228.0,877.0,0.6018,20.86,76.21,174.47
624,20.876,AGREE,1,0.9315,993.49,688.49,97933.6,843.51,525.24,1143.46,851.74,1,1022.0,678.5,813.0,476.0,1231.0,881.0,0.5785,14.64,78.69,174.46
625,20.91,AGREE,1,0.93,993.69,688.37,97795.3,843.83,525.22,1143.54,851.52,1,1023.0,677.5,814.0,475.0,1232.0,880.0,0.5777,23.84,79.47,174.45
626,20.943,AGREE,1,0.9297,994.19,688.14,97517.2,844.68,525.08,1143.69,851.21,1,1023.0,677.5,814.0,475.0,1232.0,880.0,0.576,23.84,77.38,174.51
627,20.977,AGREE,1,0.9329,994.2,688.29,97559.8,844.53,525.34,1143.88,851.24,1,1023.0,677.5,814.0,475.0,1232.0,880.0,0.5763,23.97,78.95,174.54
628,21.01,AGREE,1,0.9359,992.96,689.57,97699.8,843.16,526.51,1142.75,852.62,1,1024.0,677.5,815.0,475.0,1233.0,880.0,0.5771,16.37,73.83,174.56
629,21.044,AGREE,1,0.937,994.07,689.75,97615.3,844.42,526.68,1143.72,852.82,1,1025.0,678.5,820.0,480.0,1230.0,877.0,0.5997,16.65,80.34,174.52
630,21.077,AGREE,1,0.9475,994.96,689.97,97499.9,845.49,526.9,1144.43,853.05,1,1026.0,678.5,817.0,476.0,1235.0,881.0,0.5759,23.88,80.62,174.47
631,21.11,AGREE,1,0.9449,996.52,690.73,97763.2,846.88,527.4,1146.17,854.05,1,1028.0,679.5,819.0,477.0,1237.0,882.0,0.5775,22.98,82.88,174.45
632,21.144,AGREE,1,0.943,997.94,691.35,97787.9,847.85,528.46,1148.03,854.23,1,1029.0,679.5,820.0,477.0,1238.0,882.0,0.5776,21.48,84.93,174.37
633,21.177,AGREE,1,0.9429,998.46,691.65,97950.4,848.14,528.74,1148.78,854.55,1,1030.0,680.5,821.0,478.0,1239.0,883.0,0.5786,16.78,81.65,174.34
634,21.211,AGREE,1,0.9433,998.34,691.71,97884.8,848.15,528.77,1148.53,854.64,1,1030.0,681.5,821.0,479.0,1239.0,884.0,0.5782,16.76,80.81,174.34
635,21.244,AGREE,1,0.945,997.61,691.61,97614.5,847.83,528.68,1147.39,854.54,1,1030.0,680.5,821.0,478.0,1239.0,883.0,0.5766,23.85,80.03,174.33
636,21.278,AGREE,1,0.9459,997.9,691.79,97820.0,847.87,528.79,1147.93,854.79,1,1029.0,681.5,820.0,479.0,1238.0,884.0,0.5778,24.18,79.42,174.33
637,21.311,AGREE,1,0.9467,998.22,691.86,97942.0,847.95,528.92,1148.49,854.81,1,1029.0,681.5,820.0,479.0,1238.0,884.0,0.5785,21.17,84.77,174.31
638,21.345,AGREE,1,0.9483,998.46,692.27,98367.8,847.86,528.98,1149.06,855.57,1,1029.0,681.5,820.0,479.0,1238.0,884.0,0.5811,17.3,82.3,174.17
639,21.378,AGREE,1,0.9489,999.05,693.49,98710.9,847.81,530.32,1150.29,856.66,1,1029.0,681.5,820.0,479.0,1238.0,884.0,0.5831,19.2,83.77,174.01
640,21.412,AGREE,1,0.9472,998.81,694.58,98357.1,847.95,531.58,1149.67,857.57,1,1030.0,682.5,821.0,480.0,1239.0,885.0,0.581,21.51,85.2,173.87
641,21.445,AGREE,1,0.9463,998.35,695.11,98214.1,847.67,532.16,1149.03,858.07,1,1029.0,682.5,820.0,480.0,1238.0,885.0,0.5802,17.3,81.63,173.77
642,21.478,AGREE,1,0.9467,997.9,695.22,97941.4,847.58,532.34,1148.22,858.1,1,1029.0,683.5,820.0,481.0,1238.0,886.0,0.5785,20.89,82.18,173.7
643,21.512,AGREE,1,0.9481,997.55,695.53,97762.1,847.58,532.56,1147.52,858.5,1,1029.0,684.5,820.0,482.0,1238.0,887.0,0.5775,21.58,82.13,173.67
644,21.545,AGREE,1,0.9487,997.92,695.59,97776.7,847.75,532.81,1148.08,858.37,1,1029.0,683.5,820.0,481.0,1238.0,886.0,0.5776,17.08,80.07,173.64
645,21.579,AGREE,1,0.9502,998.28,695.57,97840.1,848.09,532.71,1148.47,858.43,1,1029.0,684.5,820.0,482.0,1238.0,887.0,0.5779,20.96,74.76,173.59
646,21.612,AGREE,1,0.9502,999.32,695.59,97991.0,848.85,532.78,1149.78,858.41,1,1029.0,683.5,820.0,481.0,1238.0,886.0,0.5788,21.33,75.08,173.55
647,21.646,AGREE,1,0.9493,1001.05,696.67,98952.3,849.66,533.26,1152.44,860.08,1,1031.0,685.5,822.0,483.0,1240.0,888.0,0.5845,21.21,78.33,173.5
648,21.679,AGREE,1,0.9477,1001.28,696.75,99052.2,849.9,533.16,1152.66,860.34,1,1031.0,685.5,822.0,483.0,1240.0,888.0,0.5851,21.09,79.3,173.49
649,21.713,AGREE,1,0.9466,1001.4,696.49,98919.5,850.03,533.11,1152.76,859.86,1,1031.0,685.5,822.0,483.0,1240.0,888.0,0.5843,21.83,82.56,173.45
650,21.746,AGREE,1,0.9483,1002.19,696.6,98790.6,851.17,533.06,1153.21,860.14,1,1031.0,684.5,822.0,482.0,1240.0,887.0,0.5836,22.1,79.39,173.43
651,21.78,AGREE,1,0.9469,1002.55,697.0,98792.6,851.57,533.41,1153.53,860.59,1,1031.0,685.5,822.0,483.0,1240.0,888.0,0.5836,21.68,76.71,173.36
652,21.813,AGREE,1,0.9478,1001.82,696.44,98507.1,852.06,532.01,1151.59,860.88,1,1032.0,686.5,823.0,484.0,1241.0,889.0,0.5819,21.75,80.81,173.26
653,21.846,AGREE,1,0.9469,1003.55,698.04,98832.3,852.62,534.34,1154.48,861.74,1,1033.0,686.5,824.0,484.0,1242.0,889.0,0.5838,20.94,80.48,173.2
654,21.88,AGREE,1,0.9471,1002.88,697.15,98453.0,853.2,532.71,1152.56,861.59,1,1034.0,687.5,825.0,485.0,1243.0,890.0,0.5816,16.22,81.29,173.15
655,21.913,AGREE,1,0.9478,1003.03,697.24,98414.6,853.32,532.9,1152.73,861.59,1,1033.0,687.5,824.0,485.0,1242.0,890.0,0.5813,18.48,81.81,173.1
656,21.947,AGREE,1,0.9464,1004.55,698.53,99301.2,853.11,534.6,1155.99,862.46,1,1033.0,687.5,824.0,485.0,1242.0,890.0,0.5866,21.01,80.21,173.04
657,21.98,AGREE,1,0.9469,1003.97,696.97,98752.1,853.87,532.5,1154.07,861.45,1,1034.0,688.5,825.0,486.0,1243.0,891.0,0.5833,22.27,81.48,173.02
658,22.014,AGREE,1,0.9475,1004.54,696.88,98866.2,854.34,532.33,1154.74,861.44,1,1034.0,687.5,825.0,485.0,1243.0,890.0,0.584,20.09,87.8,172.99
659,22.047,AGREE,1,0.9457,1006.28,698.4,99323.8,855.06,534.19,1157.49,862.61,1,1035.0,687.5,826.0,485.0,1244.0,890.0,0.5867,17.89,83.52,172.99
660,22.081,AGREE,1,0.9457,1006.22,698.58,99163.5,854.99,534.65,1157.44,862.52,1,1035.0,687.5,826.0,485.0,1244.0,890.0,0.5858,21.0,82.19,172.89
661,22.114,AGREE,1,0.9454,1007.02,699.16,99367.5,855.82,534.86,1158.22,863.46,1,1035.0,688.5,826.0,486.0,1244.0,891.0,0.587,20.99,83.55,172.91
662,22.148,AGREE,1,0.9456,1007.47,699.27,99440.1,856.16,534.96,1158.77,863.57,1,1036.0,688.5,827.0,486.0,1245.0,891.0,0.5874,20.28,85.28,172.92
663,22.181,AGREE,1,0.947,1007.41,699.42,99476.1,856.15,535.01,1158.68,863.82,1,1036.0,688.5,827.0,486.0,1245.0,891.0,0.5876,20.99,84.09,172.92
664,22.214,AGREE,1,0.9458,1007.54,699.57,99517.2,856.14,535.25,1158.94,863.9,1,1036.0,689.5,827.0,487.0,1245.0,892.0,0.5879,20.97,81.88,172.92
665,22.248,AGREE,1,0.9448,1007.59,699.61,99517.6,856.13,535.35,1159.05,863.87,1,1036.0,689.5,827.0,487.0,1245.0,892.0,0.5879,20.94,81.91,172.91
666,22.281,AGREE,1,0.9453,1008.4,699.86,99328.7,857.09,535.75,1159.72,863.96,1,1036.0,689.5,827.0,487.0,1245.0,892.0,0.5867,16.19,85.14,172.9
667,22.315,AGREE,1,0.9447,1008.74,700.03,99183.7,857.68,535.88,1159.8,864.17,1,1036.0,689.5,827.0,487.0,1245.0,892.0,0.5859,15.97,85.1,172.87
668,22.348,AGREE,1,0.9462,1009.22,699.69,99240.0,858.03,535.59,1160.4,863.79,1,1037.0,689.5,828.0,487.0,1246.0,892.0,0.5862,16.75,83.17,172.86
669,22.382,AGREE,1,0.9443,1009.2,699.95,99249.4,857.97,535.88,1160.43,864.02,1,1037.0,689.5,828.0,487.0,1246.0,892.0,0.5863,21.15,80.01,172.84
670,22.415,AGREE,1,0.9436,1007.91,699.52,99487.0,857.3,534.38,1158.52,864.66,1,1036.0,689.5,827.0,487.0,1245.0,892.0,0.5877,21.21,80.17,172.8
671,22.449,AGREE,1,0.9451,1009.26,700.46,99353.9,857.89,536.36,1160.62,864.56,1,1037.0,689.5,828.0,487.0,1246.0,892.0,0.5869,20.72,83.51,172.74
672,22.482,AGREE,1,0.9458,1009.3,700.49,99424.8,857.92,536.29,1160.67,864.7,1,1038.0,690.5,829.0,488.0,1247.0,893.0,0.5873,21.03,81.23,172.7
673,22.516,AGREE,1,0.9456,1009.72,700.43,99296.5,858.48,536.3,1160.97,864.56,1,1038.0,691.5,829.0,489.0,1247.0,894.0,0.5865,21.42,83.32,172.65
674,22.549,AGREE,1,0.9458,1009.66,700.62,99250.2,858.47,536.51,1160.85,864.74,1,1038.0,690.5,829.0,488.0,1247.0,893.0,0.5863,17.16,84.1,172.62
675,22.582,AGREE,1,0.9447,1008.48,700.19,99183.9,858.21,535.17,1158.75,865.2,1,1038.0,691.5,829.0,489.0,1247.0,894.0,0.5859,21.05,82.7,172.59
676,22.616,AGREE,1,0.9449,1008.48,700.23,99327.8,858.12,535.08,1158.84,865.39,1,1038.0,691.5,829.0,489.0,1247.0,894.0,0.5867,15.91,81.7,172.59
677,22.649,AGREE,1,0.9441,1008.14,700.42,99217.3,858.08,535.12,1158.2,865.72,1,1038.0,691.5,829.0,489.0,1247.0,894.0,0.5861,16.85,80.29,172.55
678,22.683,AGREE,1,0.9436,1009.18,700.82,99178.8,858.28,536.51,1160.09,865.13,1,1037.0,691.5,828.0,489.0,1246.0,894.0,0.5859,15.71,78.31,172.51
679,22.716,AGREE,1,0.9455,1008.82,701.22,99245.1,857.76,536.97,1159.87,865.47,1,1037.0,691.5,828.0,489.0,1246.0,894.0,0.5862,21.41,74.36,172.44
680,22.75,AGREE,1,0.9448,1006.71,701.07,99216.8,856.83,535.57,1156.59,866.56,1,1037.0,692.5,828.0,490.0,1246.0,895.0,0.5861,21.45,75.42,172.37
681,22.783,AGREE,1,0.9455,1007.88,701.6,99431.4,856.6,537.28,1159.15,865.92,1,1036.0,692.5,827.0,490.0,1245.0,895.0,0.5873,21.5,78.75,172.28
682,22.817,AGREE,1,0.9472,1007.49,701.88,99656.9,855.82,537.6,1159.16,866.15,1,1036.0,692.5,827.0,490.0,1245.0,895.0,0.5887,17.12,83.5,172.18
683,22.85,AGREE,1,0.9458,1006.23,701.96,99728.4,854.46,537.68,1157.99,866.25,1,1036.0,693.5,827.0,491.0,1245.0,896.0,0.5891,20.98,79.61,172.08
684,22.884,AGREE,1,0.9457,1002.85,701.72,99224.3,852.9,536.29,1152.8,867.15,1,1034.0,693.5,825.0,491.0,1243.0,896.0,0.5861,20.89,80.78,172.03
685,22.917,AGREE,1,0.9464,1003.36,701.96,99923.4,851.79,537.15,1154.93,866.78,1,1033.0,693.5,824.0,491.0,1242.0,896.0,0.5902,20.83,77.08,171.92
686,22.951,AGREE,1,0.9456,1002.72,701.85,99830.7,851.42,536.9,1154.03,866.8,1,1032.0,693.5,823.0,491.0,1241.0,896.0,0.5897,17.47,74.55,171.83
687,22.984,AGREE,1,0.9435,1002.24,702.15,99821.6,851.04,537.1,1153.45,867.19,1,1032.0,693.5,823.0,491.0,1241.0,896.0,0.5896,16.48,78.67,171.62
688,23.017,AGREE,1,0.943,1001.08,702.67,99226.9,851.13,537.24,1151.04,868.1,1,1032.0,694.5,823.0,492.0,1241.0,897.0,0.5861,21.3,76.95,171.5
689,23.051,AGREE,1,0.943,1000.95,702.44,99008.3,851.04,537.32,1150.86,867.56,1,1031.0,693.5,822.0,491.0,1240.0,896.0,0.5848,21.48,81.71,171.4
690,23.084,AGREE,1,0.9437,1001.21,702.74,98943.7,851.5,537.51,1150.92,867.96,1,1032.0,694.5,823.0,492.0,1241.0,897.0,0.5845,16.97,83.79,171.26
691,23.118,AGREE,1,0.9454,1001.16,702.57,98777.5,851.56,537.49,1150.75,867.65,1,1032.0,694.5,823.0,492.0,1241.0,897.0,0.5835,20.91,78.7,171.28
692,23.151,AGREE,1,0.9456,1001.29,702.86,98779.0,851.71,537.77,1150.87,867.96,1,1032.0,694.5,823.0,492.0,1241.0,897.0,0.5835,20.91,82.14,171.25
693,23.185,AGREE,1,0.9457,1001.76,702.73,98801.4,852.23,537.54,1151.29,867.92,1,1033.0,694.5,824.0,492.0,1242.0,897.0,0.5836,22.24,84.61,171.25
694,23.218,AGREE,1,0.9456,1002.47,702.24,98643.5,852.98,537.27,1151.95,867.21,1,1033.0,694.5,824.0,492.0,1242.0,897.0,0.5827,17.12,81.82,171.25
695,23.252,AGREE,1,0.945,1003.13,702.19,98629.1,853.72,537.16,1152.55,867.22,1,1034.0,694.5,825.0,492.0,1243.0,897.0,0.5826,20.88,82.67,171.25
696,23.285,AGREE,1,0.9468,1004.06,702.21,98855.4,854.42,537.05,1153.69,867.36,1,1034.0,694.5,825.0,492.0,1243.0,897.0,0.5839,17.25,80.63,171.27
697,23.319,AGREE,1,0.948,1006.46,702.11,99194.9,855.4,537.94,1157.51,866.28,1,1034.0,694.5,825.0,492.0,1243.0,897.0,0.5859,21.49,86.58,171.31
698,23.352,AGREE,1,0.9471,1007.86,702.14,99223.3,856.75,537.97,1158.96,866.31,1,1035.0,695.5,826.0,493.0,1244.0,898.0,0.5861,20.86,81.06,171.36
699,23.385,AGREE,1,0.9466,1008.02,702.7,99196.2,858.0,537.4,1158.05,868.0,1,1037.0,695.5,828.0,493.0,1246.0,898.0,0.586,17.05,83.19,171.39
700,23.419,AGREE,1,0.9452,1008.87,702.88,99396.8,858.71,537.4,1159.03,868.37,1,1038.0,694.5,829.0,492.0,1247.0,897.0,0.5871,20.98,81.3,171.38
701,23.452,AGREE,1,0.9446,1009.03,703.41,99429.1,858.7,538.06,1159.36,868.76,1,1039.0,694.5,830.0,492.0,1248.0,897.0,0.5873,17.56,81.87,171.38
702,23.486,AGREE,1,0.9457,1009.22,703.69,99588.4,858.98,537.98,1159.47,869.4,1,1038.0,695.5,829.0,493.0,1247.0,898.0,0.5883,14.33,81.67,171.36
703,23.519,AGREE,1,0.9445,1009.02,703.92,99384.9,859.06,538.23,1158.97,869.61,1,1038.0,695.5,829.0,493.0,1247.0,898.0,0.5871,21.49,85.55,171.34
704,23.553,AGREE,1,0.9442,1008.68,703.96,99096.3,858.88,538.58,1158.48,869.34,1,1039.0,695.5,830.0,493.0,1248.0,898.0,0.5854,17.35,79.77,171.31
705,23.586,AGREE,1,0.9455,1008.59,704.24,99135.7,858.88,538.7,1158.3,869.78,1,1038.0,695.5,829.0,493.0,1247.0,898.0,0.5856,21.14,82.0,171.27
706,23.62,AGREE,1,0.9454,1009.29,704.98,99100.1,859.46,539.63,1159.12,870.34,1,1039.0,696.5,830.0,494.0,1248.0,899.0,0.5854,16.24,80.25,171.23
707,23.653,AGREE,1,0.9464,1010.67,705.52,99093.1,860.47,540.57,1160.86,870.46,1,1040.0,697.5,831.0,495.0,1249.0,900.0,0.5853,20.9,78.88,171.16
708,23.687,AGREE,1,0.9472,1011.6,706.1,99117.3,861.15,541.39,1162.04,870.8,1,1041.0,697.5,832.0,495.0,1250.0,900.0,0.5855,16.62,78.02,171.09
709,23.72,AGREE,1,0.9492,1012.61,706.52,98948.2,862.21,542.04,1163.01,870.99,1,1042.0,698.5,833.0,496.0,1251.0,901.0,0.5845,21.65,75.93,171.04
710,23.753,AGREE,1,0.9517,1013.97,706.78,98893.8,863.36,542.62,1164.58,870.93,1,1043.0,698.5,834.0,496.0,1252.0,901.0,0.5842,21.14,79.82,171.06
711,23.787,AGREE,1,0.9541,1014.5,706.37,99055.0,863.82,542.02,1165.18,870.72,1,1043.0,698.5,834.0,496.0,1252.0,901.0,0.5851,21.13,84.16,171.11
712,23.82,AGREE,1,0.9551,1014.74,706.42,99181.8,863.87,542.07,1165.61,870.77,1,1044.0,698.5,835.0,496.0,1253.0,901.0,0.5859,18.73,86.82,171.16
713,23.854,AGREE,1,0.9544,1014.78,706.43,99250.9,863.89,541.98,1165.66,870.88,1,1044.0,698.5,831.0,492.0,1257.0,905.0,0.5641,21.13,85.25,171.23
714,23.887,AGREE,1,0.9535,1014.84,706.2,99373.8,864.02,541.49,1165.67,870.92,1,1045.0,698.5,836.0,496.0,1254.0,901.0,0.587,18.24,82.63,171.3
715,23.921,AGREE,1,0.9535,1014.82,706.2,99459.5,863.97,541.37,1165.67,871.03,1,1045.0,697.5,836.0,495.0,1254.0,900.0,0.5875,16.9,80.39,171.33
716,23.954,AGREE,1,0.9537,1014.75,706.21,99440.7,863.93,541.38,1165.57,871.05,1,1044.0,697.5,835.0,495.0,1253.0,900.0,0.5874,18.82,77.34,171.35
717,23.988,AGREE,1,0.955,1014.54,706.39,99255.2,863.65,541.94,1165.44,870.83,1,1045.0,697.5,836.0,495.0,1254.0,900.0,0.5863,17.4,74.62,171.3
718,24.021,AGREE,1,0.9544,1014.48,706.91,99539.9,863.52,542.07,1165.45,871.75,1,1045.0,698.5,836.0,496.0,1254.0,901.0,0.588,14.41,71.15,171.23
719,24.055,AGREE,1,0.9516,1014.54,707.49,99626.8,863.61,542.47,1165.47,872.52,1,1044.0,699.5,835.0,497.0,1253.0,902.0,0.5885,17.21,76.48,171.12
720,24.088,AGREE,1,0.9516,1014.73,707.83,99504.0,864.06,542.73,1165.4,872.93,1,1044.0,699.5,835.0,497.0,1253.0,902.0,0.5878,16.41,79.39,170.98
721,24.121,AGREE,1,0.9504,1015.0,708.19,99709.8,864.12,542.98,1165.89,873.39,1,1045.0,700.5,836.0,498.0,1254.0,903.0,0.589,21.55,79.39,170.96
722,24.155,AGREE,1,0.9515,1015.09,708.14,99732.9,864.23,542.87,1165.96,873.41,1,1045.0,700.5,836.0,498.0,1254.0,903.0,0.5891,18.19,83.91,170.93
723,24.188,AGREE,1,0.9504,1015.56,708.69,99595.4,864.57,543.79,1166.55,873.59,1,1045.0,701.5,832.0,495.0,1258.0,908.0,0.5661,20.27,84.22,170.87
724,24.222,AGREE,1,0.9489,1015.27,709.33,99296.6,864.48,544.7,1166.06,873.96,1,1046.0,700.5,837.0,498.0,1255.0,903.0,0.5865,17.17,85.64,170.8
725,24.255,AGREE,1,0.9455,1015.45,709.7,99243.6,864.72,545.09,1166.18,874.3,1,1046.0,700.5,837.0,498.0,1255.0,903.0,0.5862,20.94,83.66,170.74
726,24.289,AGREE,1,0.947,1015.35,709.95,99193.0,864.72,545.31,1165.98,874.58,1,1046.0,701.5,837.0,499.0,1255.0,904.0,0.5859,17.33,85.81,170.7
727,24.322,AGREE,1,0.9454,1015.09,710.15,99231.1,864.61,545.3,1165.58,875.01,1,1046.0,701.5,837.0,499.0,1255.0,904.0,0.5862,16.33,85.12,170.66
