frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
442,14.729,DISAGREE,1,0.9657,1098.87,655.85,144850.9,904.67,469.38,1293.07,842.31,1,1136.0,648.5,1035.0,550.0,1237.0,747.0,0.2747,16.89,53.07,70.16
443,14.762,DISAGREE,1,0.9665,1099.34,655.83,144827.8,905.28,469.25,1293.4,842.41,1,1137.0,648.5,1036.0,550.0,1238.0,747.0,0.2748,21.71,53.92,69.46
444,14.796,AGREE,1,0.9571,1098.98,654.43,143336.4,906.15,468.6,1291.81,840.26,1,1139.5,649.5,1034.0,547.0,1245.0,752.0,0.3018,17.91,38.31,67.97
445,14.829,DISAGREE,1,0.9574,1099.49,655.33,144385.1,906.1,468.68,1292.87,841.99,1,1138.5,650.5,1033.0,548.0,1244.0,753.0,0.2996,25.12,39.3,64.38
446,14.862,AGREE,1,0.9522,1097.15,656.04,143562.6,905.34,468.92,1288.95,843.16,1,1139.5,650.5,1032.0,546.0,1247.0,755.0,0.313,23.94,45.21,63.93
447,14.896,AGREE,1,0.9589,1098.54,655.23,143525.6,906.3,468.59,1290.78,841.88,1,1138.5,649.5,1031.0,545.0,1246.0,754.0,0.3131,22.16,49.48,65.66
448,14.929,DISAGREE,1,0.9629,1099.7,654.99,144348.5,906.26,468.44,1293.15,841.54,1,1137.5,649.5,1032.0,547.0,1243.0,752.0,0.2997,22.17,51.76,67.09
449,14.962,AGREE,1,0.9624,1099.41,654.31,143857.7,906.34,468.04,1292.49,840.58,1,1138.5,649.5,1033.0,547.0,1244.0,752.0,0.3007,22.13,52.19,67.68
450,14.996,AGREE,1,0.9634,1099.77,654.51,143572.6,907.11,468.21,1292.44,840.81,1,1138.5,649.5,1033.0,547.0,1244.0,752.0,0.3013,22.34,54.38,68.21
451,15.029,DISAGREE,1,0.9633,1101.28,654.91,144261.5,907.68,468.63,1294.88,841.2,1,1139.5,649.5,1034.0,547.0,1245.0,752.0,0.2998,23.19,51.84,68.48
452,15.062,AGREE,1,0.9632,1101.67,654.99,144065.5,908.09,468.93,1295.25,841.04,1,1139.5,649.5,1034.0,547.0,1245.0,752.0,0.3002,17.96,52.06,68.59
453,15.096,AGREE,1,0.9634,1101.97,654.93,143938.4,908.52,468.91,1295.41,840.95,1,1139.5,650.5,1032.0,546.0,1247.0,755.0,0.3122,17.96,52.56,68.69
454,15.129,AGREE,1,0.9633,1101.8,654.88,143631.4,908.7,468.92,1294.9,840.84,1,1139.5,649.5,1034.0,547.0,1245.0,752.0,0.3012,24.42,56.5,68.84
455,15.162,AGREE,1,0.9634,1102.28,654.65,143783.0,908.88,468.78,1295.67,840.51,1,1139.5,650.5,1030.0,544.0,1249.0,757.0,0.3244,23.38,57.39,68.87
456,15.196,AGREE,1,0.9623,1102.43,654.49,143853.6,908.93,468.64,1295.93,840.35,1,1138.5,649.5,1033.0,547.0,1244.0,752.0,0.3007,24.43,55.45,68.9
457,15.229,AGREE,1,0.9638,1102.82,654.45,144254.0,908.89,468.49,1296.75,840.41,1,1139.5,650.5,1032.0,546.0,1247.0,755.0,0.3115,22.74,51.21,68.99
458,15.262,AGREE,1,0.9616,1102.5,653.78,143341.7,909.58,468.02,1295.42,839.53,1,1140.5,649.5,1033.0,545.0,1248.0,754.0,0.3135,23.67,51.8,67.84
459,15.296,AGREE,1,0.9606,1103.25,653.48,143653.4,910.01,467.64,1296.5,839.33,1,1141.5,650.5,1034.0,546.0,1249.0,755.0,0.3128,17.34,46.32,67.01
460,15.329,AGREE,1,0.9603,1103.55,653.69,144043.6,910.02,467.61,1297.07,839.76,1,1141.5,650.5,1032.0,544.0,1251.0,757.0,0.3238,21.58,48.38,66.63
461,15.362,AGREE,1,0.9586,1104.31,653.5,143654.4,910.99,467.73,1297.62,839.28,1,1141.5,649.5,1034.0,545.0,1249.0,754.0,0.3128,23.6,51.02,65.99
462,15.396,AGREE,1,0.9586,1104.55,653.6,143576.7,911.36,467.81,1297.75,839.39,1,1143.5,649.5,1036.0,545.0,1251.0,754.0,0.313,18.13,50.45,65.88
463,15.429,AGREE,1,0.9607,1104.7,653.48,143683.5,911.46,467.59,1297.94,839.37,1,1143.5,649.5,1036.0,545.0,1251.0,754.0,0.3127,18.31,50.81,65.85
464,15.462,AGREE,1,0.962,1104.93,653.25,143768.0,911.61,467.33,1298.25,839.17,1,1143.5,649.5,1036.0,545.0,1251.0,754.0,0.3126,22.81,50.84,65.88
465,15.496,AGREE,1,0.9613,1104.93,652.67,143472.5,911.67,467.08,1298.2,838.26,1,1143.5,649.5,1038.0,547.0,1249.0,752.0,0.3015,19.47,52.68,65.93
466,15.529,AGREE,1,0.96,1104.82,651.88,143124.5,911.73,466.58,1297.92,837.19,1,1143.5,649.5,1034.0,543.0,1253.0,756.0,0.3259,22.99,53.52,66.0
467,15.562,AGREE,1,0.9622,1104.87,651.37,143396.1,911.67,465.81,1298.07,836.93,1,1142.5,648.5,1035.0,544.0,1250.0,753.0,0.3134,24.99,54.98,66.06
468,15.596,AGREE,1,0.9644,1104.92,651.05,143485.4,911.62,465.47,1298.22,836.62,1,1142.5,647.5,1035.0,543.0,1250.0,752.0,0.3132,21.45,55.9,66.32
469,15.629,AGREE,1,0.964,1104.88,650.93,142933.5,911.76,465.9,1298.0,835.96,1,1143.5,646.5,1036.0,542.0,1251.0,751.0,0.3144,21.34,53.93,67.54
470,15.662,AGREE,1,0.9645,1105.32,650.86,143060.9,911.9,465.95,1298.73,835.78,1,1143.5,646.5,1036.0,542.0,1251.0,751.0,0.3141,21.52,55.73,68.38
471,15.695,AGREE,1,0.9639,1105.36,650.47,143046.8,912.09,465.44,1298.63,835.51,1,1143.5,645.5,1038.0,543.0,1249.0,748.0,0.3024,22.24,58.99,68.79
472,15.729,DISAGREE,1,0.9634,1105.48,650.1,143228.2,912.26,464.78,1298.69,835.43,1,1144.5,645.5,1041.0,545.0,1248.0,746.0,0.2905,24.47,56.59,69.16
473,15.762,AGREE,1,0.963,1105.43,649.84,143429.2,912.22,464.25,1298.64,835.43,1,1144.5,644.5,1039.0,542.0,1250.0,747.0,0.3016,21.27,59.43,69.4
474,15.795,AGREE,1,0.9624,1105.53,649.68,143477.3,912.33,464.03,1298.74,835.33,1,1145.5,644.5,1040.0,542.0,1251.0,747.0,0.3015,22.54,60.37,69.67
475,15.829,DISAGREE,1,0.9623,1105.63,649.57,143536.8,912.38,463.88,1298.88,835.26,1,1145.5,643.5,1042.0,543.0,1249.0,744.0,0.2899,17.11,62.33,69.8
476,15.862,DISAGREE,1,0.9633,1106.09,649.44,143920.1,912.72,463.37,1299.46,835.51,1,1145.0,643.5,1044.0,545.0,1246.0,742.0,0.2765,17.66,57.84,69.97
477,15.895,DISAGREE,1,0.9646,1106.28,649.32,144044.8,912.82,463.18,1299.73,835.47,1,1146.0,642.5,1045.0,544.0,1247.0,741.0,0.2763,17.27,62.35,70.15
478,15.929,DISAGREE,1,0.9635,1106.53,649.17,144238.3,912.92,462.92,1300.13,835.42,1,1147.5,643.5,1044.0,543.0,1251.0,744.0,0.2885,17.63,58.88,70.25
479,15.962,DISAGREE,1,0.9636,1106.73,649.43,144456.6,912.98,463.04,1300.48,835.83,1,1147.5,643.5,1042.0,541.0,1253.0,746.0,0.2994,24.07,60.82,70.32
480,15.995,DISAGREE,1,0.9655,1107.23,649.4,144439.0,913.33,463.18,1301.14,835.63,1,1148.5,643.5,1043.0,541.0,1254.0,746.0,0.2995,20.99,61.98,70.87
481,16.029,AGREE,1,0.9644,1108.27,649.03,144998.7,913.57,462.85,1302.96,835.22,1,1148.5,643.5,1041.0,539.0,1256.0,748.0,0.3099,21.54,60.6,71.32
482,16.062,DISAGREE,1,0.9619,1107.94,648.46,144954.6,913.29,462.28,1302.59,834.64,1,1147.5,643.5,1042.0,541.0,1253.0,746.0,0.2984,21.4,62.82,71.65
483,16.095,AGREE,1,0.9621,1108.4,647.97,145278.4,913.37,461.74,1303.43,834.19,1,1148.5,643.5,1041.0,539.0,1256.0,748.0,0.3093,21.44,64.05,71.88
484,16.129,AGREE,1,0.9622,1107.59,646.94,145129.0,912.68,460.8,1302.51,833.09,1,1147.5,642.5,1038.0,536.0,1257.0,749.0,0.3214,21.31,61.04,72.03
485,16.162,AGREE,1,0.9631,1107.88,646.76,145288.1,912.7,460.67,1303.06,832.85,1,1146.5,642.5,1039.0,538.0,1254.0,747.0,0.3093,23.58,64.65,72.24
486,16.195,AGREE,1,0.9621,1107.93,647.11,145727.4,912.61,460.59,1303.25,833.64,1,1147.5,642.5,1038.0,536.0,1257.0,749.0,0.3201,21.33,66.19,72.29
487,16.229,AGREE,1,0.9609,1108.08,647.62,145981.1,912.58,460.94,1303.58,834.3,1,1147.5,642.5,1040.0,538.0,1255.0,747.0,0.3078,24.39,63.53,72.49
488,16.262,AGREE,1,0.9613,1108.2,648.0,146117.2,912.81,461.05,1303.6,834.95,1,1148.5,643.5,1039.0,537.0,1258.0,750.0,0.3192,24.44,63.93,72.5
489,16.295,DISAGREE,1,0.9604,1108.31,648.11,145880.0,913.04,461.34,1303.57,834.89,1,1147.5,643.5,1042.0,541.0,1253.0,746.0,0.2965,24.46,64.07,72.56
490,16.329,AGREE,1,0.9603,1108.39,648.25,145795.5,913.13,461.58,1303.65,834.93,1,1148.5,643.5,1041.0,539.0,1256.0,748.0,0.3082,24.49,67.07,72.61
491,16.362,AGREE,1,0.9608,1108.45,647.98,145544.2,913.46,461.37,1303.43,834.59,1,1148.5,644.5,1041.0,540.0,1256.0,749.0,0.3087,24.44,65.42,72.68
492,16.395,AGREE,1,0.9617,1108.28,646.83,144990.1,913.33,460.91,1303.24,832.76,1,1149.0,643.5,1037.0,535.0,1261.0,752.0,0.3353,23.5,66.82,72.8
493,16.429,AGREE,1,0.9605,1108.28,646.35,144817.5,913.28,460.68,1303.28,832.01,1,1147.5,642.5,1038.0,536.0,1257.0,749.0,0.3221,17.28,66.95,72.93
494,16.462,AGREE,1,0.9615,1108.32,646.25,144745.7,913.31,460.69,1303.33,831.82,1,1146.5,642.5,1037.0,536.0,1256.0,749.0,0.3223,17.18,68.35,73.01
495,16.495,AGREE,1,0.96,1108.26,646.25,144273.8,913.6,460.96,1302.92,831.53,1,1146.5,641.5,1039.0,537.0,1254.0,746.0,0.3115,21.89,66.16,73.09
496,16.529,AGREE,1,0.9585,1108.27,646.46,144498.0,913.74,460.75,1302.8,832.17,1,1147.5,642.5,1038.0,536.0,1257.0,749.0,0.3228,23.54,67.03,73.15
497,16.562,DISAGREE,1,0.9588,1108.51,646.62,144772.5,913.76,460.77,1303.25,832.46,1,1147.5,642.5,1042.0,540.0,1253.0,745.0,0.2988,21.95,72.23,73.18
498,16.595,AGREE,1,0.957,1108.14,646.9,144774.4,913.48,460.97,1302.8,832.83,1,1148.5,642.5,1041.0,538.0,1256.0,747.0,0.3104,22.14,68.88,73.2
499,16.629,AGREE,1,0.9593,1107.98,646.8,144675.7,913.44,460.88,1302.52,832.72,1,1148.5,642.5,1041.0,538.0,1256.0,747.0,0.3106,16.79,68.64,73.19
500,16.662,AGREE,1,0.957,1108.08,647.08,144905.1,913.53,460.88,1302.63,833.29,1,1148.5,642.5,1041.0,538.0,1256.0,747.0,0.3101,22.43,64.79,73.2
501,16.695,AGREE,1,0.9594,1108.02,647.25,144873.0,913.37,461.18,1302.66,833.32,1,1148.5,643.5,1039.0,537.0,1258.0,750.0,0.322,22.23,64.55,73.2
502,16.729,AGREE,1,0.9592,1108.34,647.25,144559.0,913.75,461.52,1302.93,832.97,1,1148.5,642.5,1041.0,538.0,1256.0,747.0,0.3108,24.18,64.79,73.2
503,16.762,AGREE,1,0.9598,1108.82,647.4,144598.8,914.1,461.75,1303.53,833.05,1,1148.5,643.5,1041.0,539.0,1256.0,748.0,0.3108,23.59,67.75,73.21
504,16.795,DISAGREE,1,0.9587,1109.16,647.32,144686.0,914.48,461.52,1303.84,833.12,1,1149.5,643.5,1044.0,541.0,1255.0,746.0,0.299,23.62,65.65,73.22
505,16.828,AGREE,1,0.9578,1109.68,647.47,144677.3,915.08,461.6,1304.28,833.33,1,1149.5,643.5,1042.0,539.0,1257.0,748.0,0.3106,23.66,67.95,73.21
506,16.862,DISAGREE,1,0.96,1109.93,647.48,144836.4,915.1,461.62,1304.75,833.33,1,1150.5,643.5,1045.0,541.0,1256.0,746.0,0.2986,23.67,71.3,73.22
507,16.895,DISAGREE,1,0.96,1110.43,647.32,145098.8,915.5,461.23,1305.35,833.42,1,1150.5,643.5,1045.0,541.0,1256.0,746.0,0.2981,23.63,68.16,73.22
508,16.928,AGREE,1,0.9586,1110.32,646.93,144701.3,915.43,461.31,1305.2,832.55,1,1150.5,642.5,1043.0,538.0,1258.0,747.0,0.3105,24.95,65.45,73.24
509,16.962,AGREE,1,0.9593,1110.39,646.42,144315.1,915.61,461.19,1305.17,831.65,1,1150.5,642.5,1043.0,538.0,1258.0,747.0,0.3114,18.07,64.69,73.24
510,16.995,AGREE,1,0.9592,1110.31,646.52,144173.1,915.71,461.29,1304.9,831.74,1,1150.5,641.5,1043.0,537.0,1258.0,746.0,0.3117,21.29,66.55,73.21
511,17.028,AGREE,1,0.9583,1110.22,646.1,144089.9,915.72,460.9,1304.73,831.29,1,1149.5,641.5,1042.0,537.0,1257.0,746.0,0.3119,23.71,64.83,73.27
512,17.062,AGREE,1,0.9584,1110.94,645.79,144111.6,916.27,460.72,1305.61,830.86,1,1150.5,641.5,1045.0,539.0,1256.0,744.0,0.3001,17.73,64.99,73.25
513,17.095,AGREE,1,0.9582,1111.74,645.67,144680.3,916.57,460.35,1306.92,831.0,1,1151.5,641.5,1044.0,537.0,1259.0,746.0,0.3106,23.51,63.52,73.27
514,17.128,AGREE,1,0.9578,1111.97,645.84,144841.9,916.59,460.51,1307.35,831.17,1,1151.5,641.5,1042.0,535.0,1261.0,748.0,0.3221,23.62,67.18,73.27
515,17.162,DISAGREE,1,0.9576,1111.74,646.18,144634.7,916.57,460.91,1306.9,831.45,1,1150.5,641.5,1045.0,539.0,1256.0,744.0,0.2991,26.21,68.39,73.24
516,17.195,AGREE,1,0.9561,1111.86,646.54,144855.8,916.81,460.87,1306.9,832.22,1,1152.5,641.5,1045.0,537.0,1260.0,746.0,0.3102,23.6,68.4,73.18
517,17.228,AGREE,1,0.9574,1112.08,646.77,145108.7,916.9,460.91,1307.27,832.63,1,1151.5,641.5,1044.0,537.0,1259.0,746.0,0.3097,21.48,64.11,73.18
518,17.262,AGREE,1,0.9561,1111.91,646.52,144860.2,916.85,460.87,1306.98,832.17,1,1151.5,641.5,1044.0,537.0,1259.0,746.0,0.3102,21.43,64.21,73.16
519,17.295,AGREE,1,0.957,1111.7,646.31,144389.0,916.76,461.15,1306.65,831.48,1,1152.5,641.5,1043.0,535.0,1262.0,748.0,0.3231,23.65,64.24,73.17
520,17.328,AGREE,1,0.9571,1111.15,645.31,143491.8,916.68,460.84,1305.63,829.77,1,1150.5,640.5,1043.0,536.0,1258.0,745.0,0.3132,21.35,64.21,73.24
521,17.362,AGREE,1,0.9573,1110.76,644.86,143456.3,916.62,460.13,1304.9,829.6,1,1151.5,640.5,1044.0,536.0,1259.0,745.0,0.3132,21.36,66.28,73.31
522,17.395,AGREE,1,0.9574,1110.75,644.59,143402.4,916.59,459.95,1304.92,829.23,1,1151.5,640.5,1042.0,534.0,1261.0,747.0,0.3253,21.3,70.18,73.29
523,17.428,AGREE,1,0.9565,1110.74,644.56,143351.2,916.56,460.0,1304.92,829.11,1,1150.5,640.5,1043.0,536.0,1258.0,745.0,0.3135,24.34,68.89,73.32
524,17.462,AGREE,1,0.958,1110.71,644.45,143623.5,916.42,459.65,1305.01,829.25,1,1151.5,640.5,1042.0,534.0,1261.0,747.0,0.3248,21.35,67.31,73.42
525,17.495,AGREE,1,0.9568,1110.63,643.93,143140.0,916.67,459.44,1304.6,828.42,1,1149.5,639.5,1042.0,535.0,1257.0,744.0,0.3139,23.67,63.44,73.44
526,17.528,AGREE,1,0.9562,1110.41,644.04,143138.3,916.57,459.43,1304.24,828.65,1,1150.5,639.5,1043.0,535.0,1258.0,744.0,0.3139,23.53,65.11,73.44
527,17.562,AGREE,1,0.9531,1110.31,643.87,143201.8,916.47,459.18,1304.15,828.57,1,1150.5,639.5,1041.0,533.0,1260.0,746.0,0.3257,17.4,64.72,73.38
528,17.595,AGREE,1,0.9528,1110.12,643.36,143627.7,916.17,458.23,1304.07,828.49,1,1149.5,638.5,1042.0,534.0,1257.0,743.0,0.3129,16.65,64.09,73.51
529,17.628,AGREE,1,0.9522,1109.96,642.97,143289.2,916.32,457.98,1303.61,827.96,1,1150.5,638.5,1043.0,534.0,1258.0,743.0,0.3136,16.16,64.43,73.54
530,17.662,AGREE,1,0.9517,1109.77,642.79,143266.9,916.05,457.89,1303.49,827.68,1,1150.5,638.5,1043.0,534.0,1258.0,743.0,0.3136,21.32,66.42,73.53
531,17.695,AGREE,1,0.9464,1109.61,642.21,143071.1,916.25,457.23,1302.97,827.19,1,1149.5,638.5,1042.0,534.0,1257.0,743.0,0.3141,17.18,68.36,73.52
532,17.728,AGREE,1,0.9451,1109.66,642.02,143081.0,916.39,456.93,1302.93,827.1,1,1150.0,638.5,1038.0,530.0,1262.0,747.0,0.3397,17.01,69.23,73.44
533,17.762,AGREE,1,0.9446,1109.68,641.62,142801.2,916.51,456.81,1302.85,826.44,1,1149.5,637.5,1040.0,531.0,1259.0,744.0,0.3267,21.34,67.41,73.52
534,17.795,AGREE,1,0.9484,1110.0,641.73,142544.2,916.9,457.18,1303.09,826.29,1,1149.5,636.5,1042.0,532.0,1257.0,741.0,0.3152,24.33,70.12,73.57
535,17.828,AGREE,1,0.9497,1110.36,641.48,142611.3,916.95,457.14,1303.76,825.83,1,1150.5,637.5,1043.0,533.0,1258.0,742.0,0.3151,22.47,71.21,73.62
536,17.862,AGREE,1,0.9488,1110.85,641.2,142824.4,917.44,456.59,1304.27,825.81,1,1150.5,636.5,1041.0,530.0,1260.0,743.0,0.3266,21.4,68.15,73.63
537,17.895,AGREE,1,0.9521,1110.7,640.88,142997.1,917.12,456.2,1304.27,825.55,1,1149.5,636.5,1040.0,530.0,1259.0,743.0,0.3262,19.47,67.1,73.67
538,17.928,AGREE,1,0.9481,1111.51,640.52,143640.5,917.43,455.49,1305.58,825.55,1,1150.5,635.5,1043.0,531.0,1258.0,740.0,0.3128,23.76,66.12,73.73
539,17.961,AGREE,1,0.9484,1112.44,640.55,144192.8,917.98,455.18,1306.9,825.93,1,1152.5,636.5,1043.0,530.0,1262.0,743.0,0.3235,23.56,66.53,73.74
540,17.995,AGREE,1,0.9453,1114.18,640.51,144056.4,919.98,455.06,1308.37,825.96,1,1152.5,635.5,1045.0,531.0,1260.0,740.0,0.3119,23.1,64.24,76.3
541,18.028,AGREE,1,0.9475,1114.97,640.6,144522.0,920.41,454.9,1309.52,826.31,1,1154.5,635.5,1045.0,529.0,1264.0,742.0,0.3228,17.79,65.36,82.36
542,18.061,AGREE,1,0.9443,1115.35,640.21,144514.1,920.84,454.46,1309.85,825.95,1,1153.5,635.5,1044.0,529.0,1263.0,742.0,0.3228,19.07,96.63,107.81
543,18.095,AGREE,1,0.9457,1115.45,639.71,144881.2,920.75,453.68,1310.16,825.73,1,1153.5,634.5,1046.0,530.0,1261.0,739.0,0.3102,21.84,113.62,107.21
544,18.128,AGREE,1,0.9472,1115.13,638.86,144932.1,920.43,452.77,1309.84,824.95,1,1154.5,634.5,1045.0,528.0,1264.0,741.0,0.3219,17.05,119.5,106.5
545,18.161,AGREE,1,0.943,1116.01,638.17,147070.7,919.14,451.41,1312.89,824.93,1,1154.5,633.5,1047.0,529.0,1262.0,738.0,0.3055,23.64,122.93,105.93
546,18.195,AGREE,1,0.9416,1116.28,637.64,147333.1,919.13,450.8,1313.42,824.47,1,1155.5,633.5,1048.0,529.0,1263.0,738.0,0.305,17.84,122.77,105.44
547,18.228,AGREE,1,0.9433,1116.56,637.27,147439.7,919.35,450.36,1313.78,824.17,1,1155.5,633.5,1048.0,529.0,1263.0,738.0,0.3048,19.69,125.7,105.25
548,18.261,AGREE,1,0.947,1116.56,637.03,147387.8,919.64,449.91,1313.48,824.14,1,1155.5,633.5,1046.0,527.0,1265.0,740.0,0.3165,17.73,131.44,105.12
549,18.295,AGREE,1,0.9428,1117.31,636.95,146426.2,921.98,449.55,1312.65,824.36,1,1155.5,632.5,1048.0,528.0,1263.0,737.0,0.3069,24.36,124.93,104.9
550,18.328,AGREE,1,0.9403,1117.69,635.67,145750.2,923.7,447.84,1311.68,823.5,1,1156.5,632.5,1047.0,526.0,1266.0,739.0,0.32,25.36,125.83,105.15
551,18.361,AGREE,1,0.9405,1116.83,634.86,143665.0,924.36,448.26,1309.3,821.47,1,1156.0,632.5,1044.0,524.0,1268.0,741.0,0.3383,25.16,129.9,105.52
552,18.395,AGREE,1,0.9389,1117.46,634.43,143405.1,924.42,448.71,1310.49,820.15,1,1156.0,632.5,1042.0,522.0,1270.0,743.0,0.3514,19.78,133.57,105.86
553,18.428,AGREE,1,0.9383,1118.67,633.39,146320.5,922.15,447.25,1315.19,819.52,1,1156.0,632.5,1042.0,522.0,1270.0,743.0,0.3444,17.8,124.51,106.24
554,18.461,AGREE,1,0.9375,1117.91,632.85,145538.6,922.82,446.35,1313.01,819.34,1,1157.0,631.5,1043.0,521.0,1271.0,742.0,0.3462,22.35,125.17,106.48
555,18.495,AGREE,1,0.9355,1117.59,632.25,146862.4,921.53,444.98,1313.64,819.52,1,1157.5,632.0,1041.0,519.0,1274.0,745.0,0.3586,24.46,125.2,106.64
556,18.528,AGREE,1,0.9351,1118.73,631.66,147805.2,921.32,444.48,1316.14,818.84,1,1156.5,630.0,1040.0,517.0,1273.0,743.0,0.3563,24.46,122.23,106.63
557,18.561,AGREE,1,0.9404,1119.26,631.58,147705.9,922.19,444.19,1316.33,818.96,1,1155.5,630.0,1039.0,517.0,1272.0,743.0,0.3565,17.2,128.53,106.44
558,18.595,AGREE,1,0.9411,1119.69,629.92,148102.1,922.08,442.56,1317.31,817.29,1,1156.5,629.0,1040.0,516.0,1273.0,742.0,0.3556,20.97,125.95,106.47
559,18.628,AGREE,1,0.9394,1118.64,629.53,149081.6,919.97,441.94,1317.32,817.13,1,1155.5,628.0,1037.0,513.0,1274.0,743.0,0.3656,21.58,115.31,106.4
560,18.661,AGREE,1,0.9443,1116.62,629.9,148523.9,919.07,441.95,1314.18,817.85,1,1154.5,627.0,1036.0,512.0,1273.0,742.0,0.367,22.95,112.52,106.36
561,18.695,AGREE,1,0.9472,1116.47,629.06,149285.4,918.16,440.87,1314.79,817.25,1,1153.5,626.0,1037.0,513.0,1270.0,739.0,0.3527,17.56,118.71,106.37
562,18.728,AGREE,1,0.9475,1115.61,628.35,148943.0,917.2,440.68,1314.02,816.02,1,1153.5,625.0,1037.0,512.0,1270.0,738.0,0.3535,16.72,122.63,105.53
563,18.761,AGREE,1,0.9439,1114.55,628.31,149824.4,915.42,440.21,1313.68,816.4,1,1153.5,624.0,1035.0,509.0,1272.0,739.0,0.3638,22.01,122.31,102.89
564,18.795,AGREE,1,0.9447,1115.07,628.19,150807.9,915.47,439.31,1314.68,817.08,1,1152.5,624.0,1036.0,511.0,1269.0,737.0,0.3492,20.55,125.43,100.26
565,18.828,AGREE,1,0.946,1114.21,629.01,150046.8,916.45,439.32,1311.97,818.69,1,1154.5,624.0,1038.0,511.0,1271.0,737.0,0.3509,20.63,125.47,98.61
566,18.861,AGREE,1,0.9499,1114.64,629.7,148945.4,918.03,440.31,1311.26,819.09,1,1156.5,626.0,1040.0,513.0,1273.0,739.0,0.3535,21.9,127.72,97.92
567,18.895,AGREE,1,0.9512,1116.97,628.76,149884.9,917.45,440.95,1316.49,816.57,1,1157.5,627.0,1041.0,514.0,1274.0,740.0,0.3513,21.74,130.19,97.91
568,18.928,AGREE,1,0.9576,1119.97,629.05,148581.9,921.88,441.54,1318.06,816.57,1,1160.5,627.0,1044.0,514.0,1277.0,740.0,0.3544,21.51,128.13,97.75
569,18.961,AGREE,1,0.9555,1121.57,629.92,148369.7,923.97,442.21,1319.18,817.64,1,1162.0,627.5,1048.0,517.0,1276.0,738.0,0.3396,21.55,136.45,97.73
570,18.995,AGREE,1,0.9536,1122.58,630.61,148630.3,924.73,442.81,1320.43,818.42,1,1164.0,628.5,1050.0,518.0,1278.0,739.0,0.339,28.91,142.05,97.71
571,19.028,AGREE,1,0.9227,1117.41,631.81,145175.8,925.01,443.18,1309.82,820.44,1,1164.0,628.5,1052.0,520.0,1276.0,737.0,0.3348,21.5,137.58,97.63
572,19.061,AGREE,1,0.9255,1112.57,632.06,141875.4,924.54,443.41,1300.59,820.7,1,1164.0,629.5,1050.0,519.0,1278.0,740.0,0.3552,23.55,140.49,97.56
573,19.094,AGREE,1,0.9315,1111.92,631.86,142193.5,923.9,442.78,1299.93,820.93,1,1164.5,630.0,1048.0,517.0,1281.0,743.0,0.3703,23.63,140.4,97.5
574,19.128,AGREE,1,0.9154,1110.81,631.07,141868.8,922.9,442.33,1298.73,819.81,1,1163.5,632.0,1040.0,512.0,1287.0,752.0,0.4179,23.98,132.54,97.5
575,19.161,AGREE,1,0.9276,1110.18,630.65,140953.5,923.09,442.3,1297.26,819.01,1,1160.5,632.5,1032.0,508.0,1289.0,757.0,0.454,23.45,130.58,97.54
576,19.194,AGREE,1,0.9298,1110.66,628.66,141354.2,923.43,439.91,1297.89,817.4,1,1159.0,630.0,1033.0,508.0,1285.0,752.0,0.435,21.99,129.18,97.69
577,19.228,AGREE,1,0.9387,1111.06,626.81,141182.5,923.18,438.94,1298.93,814.67,1,1158.5,628.0,1035.0,508.0,1282.0,748.0,0.4199,17.66,131.29,98.09
578,19.261,AGREE,1,0.9204,1090.51,625.57,124138.6,925.36,437.65,1255.65,813.5,1,1158.5,624.0,1040.0,509.0,1277.0,739.0,0.3843,23.72,132.68,98.36
579,19.294,AGREE,1,0.9255,1085.13,624.29,119322.2,925.7,437.18,1244.56,811.39,1,1160.5,622.0,1044.0,509.0,1277.0,735.0,0.3579,22.04,127.48,98.63
580,19.328,AGREE,1,0.927,1093.14,623.25,124884.7,926.44,435.97,1259.85,810.54,1,1160.5,622.0,1042.0,507.0,1279.0,737.0,0.3875,21.89,128.6,98.66
581,19.361,AGREE,1,0.9275,1102.19,622.96,131873.1,926.26,435.57,1278.13,810.35,1,1161.0,621.5,1040.0,504.0,1282.0,739.0,0.4214,22.02,127.38,98.75
582,19.394,AGREE,1,0.9244,1094.33,623.06,125779.5,926.54,435.65,1262.12,810.46,1,1160.0,622.5,1039.0,505.0,1281.0,740.0,0.4027,20.4,129.36,98.73
583,19.428,AGREE,1,0.9264,1105.21,623.15,133143.0,926.82,436.55,1283.59,809.74,1,1159.5,622.0,1041.0,507.0,1278.0,737.0,0.4094,21.93,132.59,98.63
584,19.461,AGREE,1,0.9323,1104.26,623.07,129505.0,930.33,436.92,1278.19,809.22,1,1162.5,624.0,1044.0,509.0,1281.0,739.0,0.4139,23.55,127.33,98.64
585,19.494,AGREE,1,0.9491,1108.49,623.69,128885.0,935.71,437.19,1281.26,810.18,1,1167.5,626.0,1044.0,506.0,1291.0,746.0,0.4339,24.24,129.17,98.69
586,19.528,AGREE,1,0.9418,1127.49,624.41,137448.3,943.84,437.3,1311.13,811.52,1,1174.0,627.0,1048.0,505.0,1300.0,749.0,0.4474,24.25,131.42,98.4
587,19.561,AGREE,1,0.9455,1124.02,623.81,127307.1,954.65,435.89,1293.38,811.72,1,1182.5,629.5,1054.0,505.0,1311.0,754.0,0.4526,20.85,127.94,98.5
